text,video_id,create_time,id,like_count,parent_comment_id,reply_count
weg mit dem wendehals dreht sich wie er möchte schlimm das sind 3 jahr schon unter Scholz 😡😡😡😡😡😡😡😡😡😡😡,7463564243493801238,1738050670,7464870314960765718,0,7463564243493801238,0
😡😡😡😡😡schönen Tag noch 💙💙💙,7463564243493801238,1737932755,7464363969840792342,0,7463564243493801238,0
"Ich würde dich nie wählen, ich will kein Krieg",7463564243493801238,1737912888,7464278844607628054,0,7463564243493801238,0
bla bla bla bla bla,7463564243493801238,1737909989,7464266398505288470,0,7463564243493801238,0
Lügner und hochstaler……….nur die AfD 💙💙💙💙💙💙💙💙💙💙💙💙,7463564243493801238,1737900550,7464225774734066454,0,7463564243493801238,0
💙💙💙💯💯💯,7463564243493801238,1737880974,7464141699549020950,0,7463564243493801238,0
Dann schmeißt die afd raus,7463564243493801238,1737854487,7464027545630638870,0,7463564243493801238,0
klingt wie die AFD 😜,7463564243493801238,1737825266,7463902470533415702,0,7463564243493801238,0
nur noch AFD 👍💙👍,7463564243493801238,1737820285,7463881007962555158,0,7463564243493801238,0
Lügner!!! Nur noch 💙,7463564243493801238,1737808582,7463830819799548694,0,7463564243493801238,0
Hat er sich die Rede von der Weigel angehört?,7463564243493801238,1737806742,7463822827726537494,0,7463564243493801238,0
Hatte nicht die CDU den Stein damals ins Rollen gebracht?Ich kann ihm noch nicht glauben!,7463564243493801238,1737804998,7463815422564401942,0,7463564243493801238,0
Nur blödes Gerede damit sie gewählt werden. Geändert wird sowieso nichts.,7463564243493801238,1737803273,7463808061552001814,0,7463564243493801238,0
"glaubt ihm kein Wort nur Wahlpropaganda nur leere versprechen, hätte man alles schön ändern können,da wollte keiner was machen.Es gibt nur💙💙blau, denen vertrauen wir💙💙",7463564243493801238,1737801720,7463801408626672406,0,7463564243493801238,0
👍,7463564243493801238,1737801626,7463800949578400534,0,7463564243493801238,0
Reden und reden aber mit ihnen wird es noch schlimmer,7463564243493801238,1737800676,7463796876719194902,0,7463564243493801238,0
CDU mit Merz unwählbar,7463564243493801238,1737800633,7463796582347473686,0,7463564243493801238,0
wenn man den in die Augen schaut weiß man alles,7463564243493801238,1737800431,7463795829363917590,0,7463564243493801238,0
"Der mas ist voll , Haber warum macht ihr nichts",7463564243493801238,1737798523,7463787613255074582,0,7463564243493801238,0
Oder geht’s so weiter !,7463564243493801238,1737798425,7463787143631962902,0,7463564243493801238,0
💙💙💙💙💙,7463564243493801238,1737797883,7463784765654991638,0,7463564243493801238,0
💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💯💯💯💯,7463564243493801238,1737797557,7463783400228438806,0,7463564243493801238,0
"Wir brauchen Trump, + AFD,AFD,AFD Alles Lüge seine Rede,es wird sich nichts ändern nur Bla, Bla Bla.",7463564243493801238,1737797435,7463782959489991446,0,7463564243493801238,0
AFD💪,7463564243493801238,1737797331,7463782528705413910,0,7463564243493801238,0
Niemals Merz 👎 👎 👎 👎 👎,7463564243493801238,1737796854,7463780389855986455,0,7463564243493801238,0
😁😁😁😁😁😁😁😁😁😁😁😁,7463564243493801238,1737796414,7463778482901713686,0,7463564243493801238,0
du Heuchler ich glaube den Verbrechern kein Wort niemals wirst du Bundeskanzler was hast du unseren Volk angetan,7463564243493801238,1737796312,7463778111826838294,0,7463564243493801238,0
Denn glaube ich kein Wort was er sagt Meine Familie und ich Wähle Blau 👍👍👍,7463564243493801238,1737795949,7463776448199131926,0,7463564243493801238,0
Damit ist es doch nicht getan.,7463564243493801238,1737795005,7463772531380568854,0,7463564243493801238,0
💙💙💙💙,7463564243493801238,1737794885,7463771959388504854,0,7463564243493801238,0
Wir werden abwarten nach der Wahl ist vor der Wahl das Netz vergisst nicht drum nur blau 💙💙💙,7463564243493801238,1737794509,7463770271398331158,0,7463564243493801238,0
Warum jetzt erst 🤔 sie hatten die Möglichkeit vor längerer Zeit mit der AFD gesetzte durchsetzen zu können. Nichts ist geschehen. Unwählbar ! Nur noch 💙💙💙💙💙💙für 🇩🇪🫶🏼💙💙💙💙💙💙💙!,7463564243493801238,1737794273,7463769349544018710,0,7463564243493801238,0
Nur AFD,7463564243493801238,1737794082,7463768463883633430,0,7463564243493801238,0
niemals CDU Untergang Deutschland niemals,7463564243493801238,1737793269,7463765004295701270,0,7463564243493801238,0
Das hätten sie schon längst machen können aber reden kann jeder,7463564243493801238,1737793170,7463764552083014422,0,7463564243493801238,0
"wenn sie es wirklich ernst meinen, nicht erst wenn sie Bundeskanzler sind. beenden sie sofort die brandmauer zur afd",7463564243493801238,1737793034,7463763929161794326,0,7463564243493801238,0
💙💙💙💙👍👍👍👍💯💯💯💯,7463564243493801238,1737792783,7463762795446108950,0,7463564243493801238,0
Der tritt schon auf als wäre er schon Kanzler,7463564243493801238,1737792663,7463762322265342742,0,7463564243493801238,0
"Herr Merz lassen Sie endlich die Brandmauer fallen und zeigen Sie das Volk , das Sie ein guter Politiker und Kanzler sein können???",7463564243493801238,1737792516,7463761688182768406,0,7463564243493801238,0
