id,like_count,parent_comment_id,reply_count,text,video_id,create_time
1739000019,7468947858974098198,0,7467939440510389526,0,😂,7467939440510389526
1738943438,7468704928678413078,0,7467939440510389526,0,Vor drei Jahren genau das gleiche erzählt und nichts umgesetzt also dieses mal auch nur hohle Phrasen,7467939440510389526
1738940223,7468691252859519766,0,7467939440510389526,0,❤️❤️,7467939440510389526
1738934444,7468666307758621463,0,7467939440510389526,0,"╔════༺❀༻🇩🇪༺❀༻════╗
💙🩵💎✲𝗞𝗔𝗡𝗭𝗟𝗘𝗥𝗜𝗡2025✲💎🩵💙
╚════༺❀༻🇩🇪༺❀༻════╝
╔════༺❀༻🇩🇪༺❀༻════╗
💙🇩🇪🕊️Alice für Deutschland 🕊️🇩🇪💙
╚════༺❀༻🦅༺❀༻════╝",7467939440510389526
1738932275,7468656972088247062,0,7467939440510389526,0,der hat noch nie um was kämpfen müssen,7467939440510389526
1738926393,7468631625842393878,0,7467939440510389526,0,Niemals SPD,7467939440510389526
1738924874,7468625056929153814,0,7467939440510389526,0,Herr Scholz na dann machen Sie doch bitte ihren Job 🤮🤮🤮🤮🤮🤮👍👍👍💙💙💙💙💙💙💙💙💙💙💙,7467939440510389526
1738923250,7468618027258921750,0,7467939440510389526,0,"Ich habe ein Problem, das ich mir mein Problem erklären wollte😭😭😭",7467939440510389526
1738913728,7468577150083515158,0,7467939440510389526,0,nicht mein Kanzler und nicht meine Partei AFD und Alice Weidel sind unsere bessere Zukunft in einer echten Demokratie 💙,7467939440510389526
1738910931,7468565162868343574,0,7467939440510389526,0,Weiß nicht was das mit den Altparteien denn eigentlich noch bringen soll??? 🙄🙄,7467939440510389526
1738908585,7468555253021999894,0,7467939440510389526,0,😂Cum ex jobs,7467939440510389526
1738908167,7468553275207369494,0,7467939440510389526,0,Nie wieder SPD 😈,7467939440510389526
1738898898,7468512331547837206,0,7467939440510389526,0,Olaf kämpft um Jobs ? Der will uns veräppeln ? Dank Olaf wurden 1 Mio Jobs abgebaut und zur Zrit 10.000 Leute pro Monat entlassen.,7467939440510389526
1738886163,7468458763318690582,0,7467939440510389526,0,😡😡😡😡😡😡,7467939440510389526
1738884321,7468450964148994838,0,7467939440510389526,0,niemals wieder 😩😩,7467939440510389526
